event_name,bout,round,fighter,kd,sub_att,rev,ctrl_sec,sig_str_landed,sig_str_att,sig_str_pct,total_str_landed,total_str_att,td_landed,td_att,td_pct,head_landed,head_att,body_landed,body_att,leg_landed,leg_att,distance_landed,distance_att,clinch_landed,clinch_att,ground_landed,ground_att
The Ultimate Fighter: A New World Champion Finale,Ariel Beck vs. Shana Dobson,2,Ariel Beck,0.0,0.0,0.0,0.0,9.0,43.0,20.0,9.0,43.0,0.0,0.0,,3.0,29.0,3.0,10.0,3.0,4.0,9.0,42.0,0.0,1.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Ariel Beck vs. Shana Dobson,1,Shana Dobson,0.0,0.0,0.0,0.0,18.0,55.0,32.0,19.0,56.0,0.0,0.0,,10.0,42.0,4.0,7.0,4.0,6.0,17.0,54.0,1.0,1.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Ariel Beck vs. Shana Dobson,2,Shana Dobson,1.0,0.0,0.0,0.0,16.0,40.0,40.0,17.0,41.0,0.0,0.0,,9.0,28.0,5.0,9.0,2.0,3.0,14.0,38.0,2.0,2.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,1,Barb Honchak,0.0,0.0,0.0,0.0,32.0,111.0,28.0,32.0,111.0,0.0,0.0,,25.0,101.0,2.0,4.0,5.0,6.0,32.0,111.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,2,Barb Honchak,0.0,0.0,0.0,17.0,33.0,96.0,34.0,34.0,98.0,0.0,0.0,,27.0,89.0,1.0,1.0,5.0,6.0,33.0,96.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,3,Barb Honchak,0.0,2.0,0.0,4.0,6.0,29.0,20.0,9.0,32.0,0.0,0.0,,3.0,26.0,0.0,0.0,3.0,3.0,6.0,29.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,1,Lauren Murphy,0.0,0.0,0.0,0.0,27.0,104.0,25.0,27.0,104.0,0.0,0.0,,24.0,98.0,0.0,2.0,3.0,4.0,27.0,104.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,2,Lauren Murphy,0.0,0.0,0.0,26.0,27.0,79.0,34.0,27.0,79.0,1.0,1.0,100.0,23.0,75.0,1.0,1.0,3.0,3.0,27.0,79.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Barb Honchak vs. Lauren Murphy,3,Lauren Murphy,0.0,0.0,0.0,182.0,5.0,14.0,35.0,23.0,39.0,1.0,1.0,100.0,2.0,11.0,1.0,1.0,2.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Christina Marks vs. Montana De La Rosa,1,Christina Marks,0.0,0.0,0.0,41.0,10.0,17.0,58.0,17.0,24.0,1.0,1.0,100.0,6.0,13.0,2.0,2.0,2.0,2.0,7.0,12.0,3.0,4.0,0.0,1.0
The Ultimate Fighter: A New World Champion Finale,Christina Marks vs. Montana De La Rosa,1,Montana De La Rosa,0.0,1.0,0.0,25.0,6.0,17.0,35.0,8.0,19.0,0.0,0.0,,3.0,13.0,2.0,3.0,1.0,1.0,3.0,10.0,3.0,7.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,1,DeAnna Bennett,0.0,1.0,0.0,201.0,20.0,32.0,62.0,30.0,42.0,0.0,2.0,0.0,10.0,20.0,8.0,10.0,2.0,2.0,9.0,19.0,11.0,13.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,2,DeAnna Bennett,0.0,0.0,0.0,262.0,7.0,9.0,77.0,13.0,15.0,0.0,7.0,0.0,4.0,6.0,3.0,3.0,0.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,3,DeAnna Bennett,0.0,0.0,0.0,128.0,20.0,40.0,50.0,39.0,60.0,0.0,2.0,0.0,11.0,28.0,5.0,8.0,4.0,4.0,13.0,32.0,6.0,7.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,1,Melinda Fabian,1.0,0.0,0.0,25.0,20.0,41.0,48.0,29.0,50.0,0.0,0.0,,14.0,33.0,5.0,7.0,1.0,1.0,14.0,31.0,6.0,8.0,0.0,2.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,2,Melinda Fabian,0.0,0.0,0.0,0.0,10.0,23.0,43.0,48.0,66.0,0.0,0.0,,7.0,19.0,3.0,4.0,0.0,0.0,3.0,13.0,7.0,10.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,DeAnna Bennett vs. Melinda Fabian,3,Melinda Fabian,0.0,0.0,0.0,0.0,19.0,53.0,35.0,25.0,59.0,0.0,0.0,,13.0,46.0,4.0,5.0,2.0,2.0,15.0,47.0,4.0,6.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Eric Spicely vs. Gerald Meerschaert,1,Eric Spicely,0.0,1.0,0.0,214.0,8.0,11.0,72.0,50.0,61.0,1.0,2.0,50.0,8.0,11.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,6.0
The Ultimate Fighter: A New World Champion Finale,Eric Spicely vs. Gerald Meerschaert,2,Eric Spicely,0.0,0.0,0.0,7.0,9.0,20.0,45.0,9.0,20.0,0.0,3.0,0.0,7.0,17.0,2.0,3.0,0.0,0.0,8.0,19.0,1.0,1.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Eric Spicely vs. Gerald Meerschaert,1,Gerald Meerschaert,0.0,0.0,1.0,21.0,21.0,42.0,50.0,29.0,51.0,0.0,0.0,,20.0,41.0,1.0,1.0,0.0,0.0,20.0,41.0,0.0,0.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,Eric Spicely vs. Gerald Meerschaert,2,Gerald Meerschaert,1.0,0.0,0.0,0.0,15.0,43.0,34.0,16.0,44.0,0.0,0.0,,10.0,36.0,5.0,7.0,0.0,0.0,13.0,41.0,1.0,1.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,Gillian Robertson vs. Emily Whitmire,1,Emily Whitmire,0.0,0.0,1.0,33.0,9.0,15.0,60.0,13.0,20.0,0.0,0.0,,7.0,13.0,0.0,0.0,2.0,2.0,6.0,12.0,2.0,2.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,Gillian Robertson vs. Emily Whitmire,1,Gillian Robertson,0.0,1.0,0.0,50.0,2.0,6.0,33.0,4.0,8.0,1.0,1.0,100.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Joe Soto vs. Brett Johns,1,Brett Johns,0.0,1.0,0.0,0.0,1.0,9.0,11.0,1.0,9.0,0.0,0.0,,1.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Joe Soto vs. Brett Johns,1,Joe Soto,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Karine Gevorgyan vs. Rachael Ostovich,1,Karine Gevorgyan,0.0,0.0,0.0,22.0,2.0,10.0,20.0,2.0,10.0,0.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Karine Gevorgyan vs. Rachael Ostovich,1,Rachael Ostovich,0.0,1.0,0.0,36.0,3.0,13.0,23.0,5.0,15.0,1.0,1.0,100.0,1.0,10.0,0.0,0.0,2.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,1,Nicco Montano,0.0,0.0,0.0,89.0,21.0,63.0,33.0,33.0,79.0,1.0,1.0,100.0,11.0,52.0,2.0,3.0,8.0,8.0,19.0,59.0,0.0,2.0,2.0,2.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,2,Nicco Montano,0.0,1.0,0.0,0.0,46.0,106.0,43.0,63.0,127.0,0.0,1.0,0.0,34.0,91.0,5.0,8.0,7.0,7.0,38.0,95.0,4.0,7.0,4.0,4.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,3,Nicco Montano,0.0,0.0,0.0,16.0,52.0,134.0,38.0,53.0,135.0,0.0,1.0,0.0,43.0,121.0,2.0,6.0,7.0,7.0,50.0,131.0,2.0,3.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,4,Nicco Montano,0.0,0.0,0.0,92.0,39.0,92.0,42.0,54.0,109.0,1.0,1.0,100.0,27.0,77.0,4.0,6.0,8.0,9.0,34.0,86.0,1.0,2.0,4.0,4.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,5,Nicco Montano,0.0,0.0,1.0,174.0,28.0,61.0,45.0,39.0,74.0,1.0,2.0,50.0,23.0,56.0,0.0,0.0,5.0,5.0,20.0,51.0,3.0,4.0,5.0,6.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,1,Roxanne Modafferi,0.0,0.0,0.0,51.0,17.0,51.0,33.0,33.0,72.0,1.0,2.0,50.0,9.0,43.0,3.0,3.0,5.0,5.0,17.0,51.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,2,Roxanne Modafferi,0.0,0.0,0.0,61.0,26.0,106.0,24.0,26.0,106.0,1.0,2.0,50.0,24.0,101.0,1.0,4.0,1.0,1.0,24.0,102.0,2.0,4.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,3,Roxanne Modafferi,0.0,0.0,0.0,2.0,37.0,120.0,30.0,38.0,122.0,0.0,0.0,,35.0,114.0,1.0,4.0,1.0,2.0,36.0,118.0,1.0,2.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,4,Roxanne Modafferi,0.0,0.0,0.0,48.0,27.0,70.0,38.0,30.0,74.0,0.0,2.0,0.0,23.0,65.0,3.0,4.0,1.0,1.0,26.0,69.0,0.0,0.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,Nicco Montano vs. Roxanne Modafferi,5,Roxanne Modafferi,0.0,1.0,0.0,23.0,25.0,56.0,44.0,27.0,59.0,0.0,3.0,0.0,21.0,50.0,4.0,6.0,0.0,0.0,20.0,51.0,4.0,4.0,1.0,1.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,1,Sean O'Malley,0.0,0.0,0.0,0.0,32.0,71.0,45.0,32.0,71.0,0.0,2.0,0.0,24.0,60.0,8.0,11.0,0.0,0.0,32.0,71.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,2,Sean O'Malley,0.0,0.0,0.0,0.0,58.0,89.0,65.0,59.0,90.0,0.0,0.0,,50.0,80.0,6.0,7.0,2.0,2.0,51.0,82.0,5.0,5.0,2.0,2.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,3,Sean O'Malley,0.0,0.0,0.0,27.0,51.0,92.0,55.0,51.0,94.0,3.0,4.0,75.0,45.0,84.0,6.0,8.0,0.0,0.0,48.0,88.0,1.0,2.0,2.0,2.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,1,Terrion Ware,0.0,0.0,0.0,23.0,23.0,79.0,29.0,26.0,82.0,0.0,0.0,,13.0,60.0,5.0,11.0,5.0,8.0,22.0,78.0,1.0,1.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,2,Terrion Ware,0.0,0.0,0.0,32.0,46.0,124.0,37.0,51.0,129.0,0.0,0.0,,36.0,110.0,9.0,10.0,1.0,4.0,43.0,113.0,3.0,11.0,0.0,0.0
The Ultimate Fighter: A New World Champion Finale,Sean O'Malley vs. Terrion Ware,3,Terrion Ware,0.0,0.0,0.0,16.0,19.0,85.0,22.0,19.0,85.0,0.0,2.0,0.0,10.0,71.0,3.0,6.0,6.0,8.0,18.0,80.0,1.0,5.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,1,Angela Magana,0.0,1.0,0.0,209.0,4.0,7.0,57.0,13.0,16.0,0.0,0.0,,1.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,2,Angela Magana,0.0,0.0,0.0,176.0,3.0,10.0,30.0,5.0,13.0,1.0,1.0,100.0,2.0,8.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,3,Angela Magana,0.0,0.0,0.0,92.0,1.0,7.0,14.0,1.0,7.0,0.0,0.0,,0.0,5.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,1,Michelle Waterson-Gomez,0.0,1.0,0.0,79.0,10.0,10.0,100.0,23.0,23.0,2.0,2.0,100.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,2,Michelle Waterson-Gomez,0.0,2.0,0.0,38.0,20.0,29.0,68.0,44.0,56.0,0.0,0.0,,9.0,18.0,6.0,6.0,5.0,5.0,13.0,18.0,2.0,2.0,5.0,9.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,3,Michelle Waterson-Gomez,0.0,1.0,0.0,0.0,17.0,21.0,80.0,35.0,41.0,1.0,1.0,100.0,12.0,15.0,4.0,5.0,1.0,1.0,11.0,14.0,1.0,1.0,5.0,6.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,1,Dan Miller,0.0,1.0,0.0,5.0,20.0,39.0,51.0,20.0,39.0,0.0,1.0,0.0,8.0,27.0,11.0,11.0,1.0,1.0,11.0,29.0,9.0,10.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,2,Dan Miller,0.0,0.0,0.0,0.0,4.0,14.0,28.0,6.0,16.0,0.0,0.0,,1.0,11.0,2.0,2.0,1.0,1.0,1.0,11.0,3.0,3.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,3,Dan Miller,0.0,0.0,0.0,0.0,1.0,6.0,16.0,3.0,8.0,0.0,0.0,,1.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,1,Trevor Smith,0.0,0.0,0.0,192.0,15.0,27.0,55.0,36.0,51.0,0.0,2.0,0.0,11.0,23.0,3.0,3.0,1.0,1.0,9.0,18.0,3.0,4.0,3.0,5.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,2,Trevor Smith,0.0,0.0,0.0,249.0,18.0,25.0,72.0,55.0,64.0,0.0,0.0,,15.0,22.0,3.0,3.0,0.0,0.0,4.0,8.0,5.0,6.0,9.0,11.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,3,Trevor Smith,0.0,0.0,0.0,272.0,18.0,24.0,75.0,58.0,65.0,1.0,1.0,100.0,15.0,21.0,3.0,3.0,0.0,0.0,2.0,7.0,1.0,1.0,15.0,16.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Darrell Montague vs. Willie Gates,1,Darrell Montague,0.0,0.0,0.0,0.0,4.0,13.0,30.0,4.0,13.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Darrell Montague vs. Willie Gates,1,Willie Gates,1.0,0.0,0.0,13.0,19.0,33.0,57.0,21.0,35.0,0.0,0.0,,15.0,28.0,3.0,4.0,1.0,1.0,9.0,22.0,0.0,0.0,10.0,11.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,1,Dominic Waters,0.0,0.0,0.0,78.0,9.0,44.0,20.0,9.0,44.0,2.0,2.0,100.0,8.0,42.0,1.0,1.0,0.0,1.0,9.0,43.0,0.0,1.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,2,Dominic Waters,0.0,0.0,0.0,51.0,1.0,5.0,20.0,2.0,6.0,1.0,1.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,3,Dominic Waters,0.0,0.0,0.0,196.0,3.0,4.0,75.0,21.0,22.0,2.0,2.0,100.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,1,George Sullivan,0.0,0.0,0.0,52.0,38.0,67.0,56.0,45.0,74.0,1.0,1.0,100.0,21.0,47.0,11.0,13.0,6.0,7.0,20.0,44.0,8.0,8.0,10.0,15.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,2,George Sullivan,0.0,3.0,0.0,225.0,12.0,18.0,66.0,38.0,44.0,1.0,1.0,100.0,5.0,10.0,6.0,6.0,1.0,2.0,1.0,5.0,2.0,2.0,9.0,11.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,3,George Sullivan,0.0,0.0,1.0,84.0,4.0,11.0,36.0,20.0,27.0,0.0,0.0,,3.0,8.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,9.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jake Ellenberger vs. Stephen Thompson,1,Jake Ellenberger,1.0,0.0,0.0,1.0,5.0,14.0,35.0,14.0,23.0,0.0,1.0,0.0,4.0,12.0,1.0,1.0,0.0,1.0,1.0,7.0,4.0,7.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jake Ellenberger vs. Stephen Thompson,1,Stephen Thompson,2.0,0.0,0.0,116.0,20.0,35.0,57.0,29.0,47.0,1.0,3.0,33.0,17.0,29.0,2.0,5.0,1.0,1.0,12.0,22.0,1.0,3.0,7.0,10.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jorge Masvidal vs. Cezar Ferreira,1,Cezar Ferreira,0.0,0.0,0.0,90.0,7.0,18.0,38.0,9.0,20.0,1.0,3.0,33.0,5.0,10.0,2.0,6.0,0.0,2.0,6.0,16.0,1.0,2.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jorge Masvidal vs. Cezar Ferreira,1,Jorge Masvidal,1.0,0.0,0.0,2.0,12.0,23.0,52.0,14.0,25.0,0.0,0.0,,8.0,17.0,3.0,4.0,1.0,2.0,5.0,15.0,3.0,4.0,4.0,4.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Josh Samman vs. Caio Magalhaes,1,Caio Magalhaes,0.0,0.0,0.0,0.0,3.0,8.0,37.0,5.0,10.0,0.0,0.0,,3.0,7.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Josh Samman vs. Caio Magalhaes,1,Josh Samman,0.0,1.0,0.0,71.0,12.0,19.0,63.0,21.0,28.0,0.0,0.0,,3.0,6.0,3.0,7.0,6.0,6.0,12.0,19.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Kamaru Usman vs. Hayder Hassan,1,Hayder Hassan,0.0,0.0,0.0,0.0,1.0,6.0,16.0,3.0,8.0,0.0,0.0,,1.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Kamaru Usman vs. Hayder Hassan,2,Hayder Hassan,0.0,0.0,0.0,0.0,2.0,5.0,40.0,4.0,7.0,0.0,0.0,,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Kamaru Usman vs. Hayder Hassan,1,Kamaru Usman,0.0,0.0,0.0,243.0,12.0,19.0,63.0,28.0,36.0,5.0,6.0,83.0,7.0,14.0,5.0,5.0,0.0,0.0,4.0,9.0,4.0,4.0,4.0,6.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Kamaru Usman vs. Hayder Hassan,2,Kamaru Usman,0.0,1.0,0.0,66.0,3.0,7.0,42.0,3.0,7.0,1.0,2.0,50.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Maximo Blanco vs. Mike de la Torre,1,Maximo Blanco,1.0,0.0,0.0,1.0,4.0,7.0,57.0,4.0,7.0,0.0,0.0,,3.0,6.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Maximo Blanco vs. Mike de la Torre,1,Mike de la Torre,0.0,0.0,0.0,0.0,1.0,5.0,20.0,1.0,5.0,0.0,0.0,,0.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,1,Michael Graves,0.0,0.0,0.0,213.0,14.0,24.0,58.0,21.0,32.0,3.0,3.0,100.0,10.0,17.0,3.0,5.0,1.0,2.0,6.0,11.0,4.0,7.0,4.0,6.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,2,Michael Graves,0.0,0.0,0.0,221.0,10.0,16.0,62.0,26.0,32.0,3.0,4.0,75.0,10.0,15.0,0.0,1.0,0.0,0.0,4.0,7.0,3.0,6.0,3.0,3.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,3,Michael Graves,0.0,0.0,1.0,104.0,3.0,5.0,60.0,6.0,8.0,1.0,3.0,33.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,1,Vicente Luque,0.0,0.0,0.0,5.0,7.0,24.0,29.0,12.0,29.0,0.0,0.0,,4.0,18.0,0.0,2.0,3.0,4.0,7.0,23.0,0.0,1.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,2,Vicente Luque,0.0,0.0,0.0,30.0,8.0,15.0,53.0,11.0,18.0,0.0,0.0,,7.0,14.0,1.0,1.0,0.0,0.0,7.0,14.0,1.0,1.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,3,Vicente Luque,0.0,1.0,0.0,174.0,13.0,18.0,72.0,27.0,32.0,0.0,0.0,,2.0,3.0,11.0,15.0,0.0,0.0,2.0,3.0,2.0,2.0,9.0,13.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,1,Jerrod Sanders,0.0,1.0,0.0,108.0,3.0,4.0,75.0,9.0,10.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,2,Jerrod Sanders,0.0,2.0,0.0,182.0,2.0,2.0,100.0,15.0,17.0,2.0,6.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,3,Jerrod Sanders,0.0,0.0,1.0,112.0,10.0,16.0,62.0,23.0,30.0,1.0,1.0,100.0,5.0,10.0,5.0,5.0,0.0,1.0,3.0,8.0,4.0,5.0,3.0,3.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,1,Russell Doane,0.0,0.0,0.0,146.0,0.0,5.0,0.0,5.0,10.0,1.0,2.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,2,Russell Doane,0.0,1.0,1.0,96.0,9.0,13.0,69.0,17.0,25.0,0.0,0.0,,6.0,10.0,3.0,3.0,0.0,0.0,2.0,3.0,6.0,9.0,1.0,1.0
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,3,Russell Doane,1.0,2.0,1.0,139.0,4.0,8.0,50.0,12.0,16.0,0.0,0.0,,4.0,6.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0
The Ultimate Fighter: Heavy Hitters Finale,Darren Stewart vs. Edmen Shahbazyan,1,Darren Stewart,0.0,0.0,0.0,0.0,11.0,28.0,39.0,15.0,32.0,0.0,0.0,,8.0,24.0,3.0,3.0,0.0,1.0,3.0,20.0,8.0,8.0,0.0,0.0
The Ultimate Fighter: Heavy Hitters Finale,Darren Stewart vs. Edmen Shahbazyan,2,Darren Stewart,0.0,0.0,0.0,0.0,2.0,7.0,28.0,5.0,10.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0
The Ultimate Fighter: Heavy Hitters Finale,Darren Stewart vs. Edmen Shahbazyan,3,Darren Stewart,0.0,0.0,0.0,41.0,21.0,36.0,58.0,26.0,42.0,1.0,2.0,50.0,20.0,35.0,1.0,1.0,0.0,0.0,6.0,14.0,4.0,7.0,11.0,15.0
The Ultimate Fighter: Heavy Hitters Finale,Darren Stewart vs. Edmen Shahbazyan,1,Edmen Shahbazyan,0.0,0.0,0.0,203.0,11.0,17.0,64.0,12.0,18.0,2.0,8.0,25.0,7.0,13.0,3.0,3.0,1.0,1.0,5.0,9.0,6.0,8.0,0.0,0.0
The Ultimate Fighter: Heavy Hitters Finale,Darren Stewart vs. Edmen Shahbazyan,2,Edmen Shahbazyan,0.0,0.0,0.0,249.0,10.0,15.0,66.0,13.0,19.0,2.0,6.0,33.0,4.0,9.0,3.0,3.0,3.0,3.0,4.0,7.0,5.0,7.0,1.0,1.0
